SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
C=C(C/C(=C\C)/C)C1=NOC(=C1)C(=O)[O-];5/000000165;InChI=1S/C11H13NO3/c1-4-7(2)5-8(3)9-6-10(11(13)14)15-12-9/h4,6H,3,5H2,1-2H3,(H,13,14)/p-1/b7-4-;C11H12NO3;206;1.11;3.01;-2.27;17.20;-80
C1=C[C@@H](C=CN1)/C=C/C1=NOC(=C1)C(=O)[O-];5/000000089;InChI=1S/C11H10N2O3/c14-11(15)10-7-9(13-16-10)2-1-8-3-5-12-6-4-8/h1-8,12H,(H,14,15)/p-1/b2-1+;C11H9N2O3;217;1.39;3.01;-6.89;2.22;-150
[O-]C(=O)C1=CN=C(C=N1)C1=NN=CN1;5/000000100;InChI=1S/C7H5N5O2/c13-7(14)5-2-8-4(1-9-5)6-10-3-11-12-6/h1-3H,(H,13,14)(H,10,11,12)/p-1;C7H4N5O2;190;-0.15;3.17;-3.70;14.80;-120
C1=C[C@H](NC(=N1)C(=O)[O-])CCC;5/000000032;InChI=1S/C8H12N2O2/c1-2-3-6-4-5-9-7(10-6)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)/p-1/t6-/m1/s1;C8H11N2O2;167;0.17;3.19;-3.19;2.22;-170
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000086;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.74;-10.61;21.00;-40
C#CC(=O)O[C@@H](CC1=CC(NC(=S)O)=CC=C1C=C)C;6/000000132;InChI=1S/C15H15NO3S/c1-4-11-6-7-13(16-15(18)20)9-12(11)8-10(3)19-14(17)5-2/h2,4,6-7,9-10H,1,8H2,3H3,(H2,16,18,20)/t10-/m1/s1;C15H15NO3S;289;2.98;3.64;-11.75;21.30;-190
OC(=S)NC1=CC=C(C(=C1)C(=O)N(CCSC)C)C=C;6/000000061;InChI=1S/C14H18N2O2S2/c1-4-10-5-6-11(15-14(18)19)9-12(10)13(17)16(2)7-8-20-3/h4-6,9H,1,7-8H2,2-3H3,(H2,15,18,19);C14H18N2O2S2;310;2.74;3.67;-9.42;5.09;-80
OC(=S)NC1C=CC(=CC=1)C(=C)CC(=O)C;6/000000113;InChI=1S/C12H13NO2S/c1-8(7-9(2)14)10-3-5-11(6-4-10)13-12(15)16/h3-6H,1,7H2,2H3,(H2,13,15,16);C12H13NO2S;235;1.76;3.41;-6.38;15.50;-60
OC(=S)NC1=CC=CC(=C1)C[C@H](C)O;6/000000001;InChI=1S/C10H13NO2S/c1-7(12)5-8-3-2-4-9(6-8)11-10(13)14/h2-4,6-7,12H,5H2,1H3,(H2,11,13,14)/t7-/m0/s1;C10H13NO2S;211;1.45;3.05;-6.67;2.22;-190
OC(=S)NC1C=C(C(=CC=1)C=C)CC(=O)NC;6/000000123;InChI=1S/C12H14N2O2S/c1-3-8-4-5-10(14-12(16)17)6-9(8)7-11(15)13-2/h3-6H,1,7H2,2H3,(H,13,15)(H2,14,16,17);C12H14N2O2S;250;1.37;3.30;-8.66;16.90;-60
OC(=S)NC1C=CC(=CC=1)C(=C)CC(=O)C;6/000000110;InChI=1S/C12H13NO2S/c1-8(7-9(2)14)10-3-5-11(6-4-10)13-12(15)16/h3-6H,1,7H2,2H3,(H2,13,15,16);C12H13NO2S;235;1.76;3.43;-6.62;15.50;-80
OC(=S)NC1=CC=C(C(=C1)C1=C(N)NN=C1)C=C;6/000000139;InChI=1S/C12H12N4OS/c1-2-7-3-4-8(15-12(17)18)5-9(7)10-6-14-16-11(10)13/h2-6H,1H2,(H3,13,14,16)(H2,15,17,18);C12H12N4OS;260;2.46;3.68;-7.32;20.50;-160
OC(=S)NC1=CC=C(C(=C1)C1=CCC=CC1=O)C=C;6/000000046;InChI=1S/C15H13NO2S/c1-2-10-7-8-11(16-15(18)19)9-13(10)12-5-3-4-6-14(12)17/h2,4-9H,1,3H2,(H2,16,18,19);C15H13NO2S;271;2.62;3.88;-7.71;19.70;-200
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC(=CN1)[C@H](C)S)C=C;6/000000101;InChI=1S/C17H19N3OS2/c1-3-12-7-8-14(19-17(21)23)9-13(12)5-4-6-16-18-10-15(20-16)11(2)22/h3-5,7-11,22H,1,6H2,2H3,(H,18,20)(H2,19,21,23)/b5-4+/t11-/m0/s1;C17H19N3OS2;345;3.45;4.53;-12.11;24.70;-170
OC(=S)NC1=CC=C(C(=C1)C1=NC=CN1)C=C;6/000000127;InChI=1S/C12H11N3OS/c1-2-8-3-4-9(15-12(16)17)7-10(8)11-13-5-6-14-11/h2-7H,1H2,(H,13,14)(H2,15,16,17);C12H11N3OS;245;2.05;3.80;-7.93;18.20;-140
C(=S)C1=C(SN=N1)C#C[C@](CCCl)(CN)N;6/000000146;InChI=1S/C9H11ClN4S2/c10-4-3-9(12,6-11)2-1-8-7(5-15)13-14-16-8/h5H,3-4,6,11-12H2/t9-/m0/s1;C9H11N4S2Cl;274;1.26;3.21;-0.06;24.90;-150
S[C@H](CN)C1=CC2=C(N1)C=C(C(=C2)F)S=O;6/000000053;InChI=1S/C10H11FN2OS2/c11-6-1-5-2-8(9(15)4-12)13-7(5)3-10(6)16-14/h1-3,9,13,15-16H,4,12H2/t9-/m1/s1;C10H11N2OS2F;258;-0.00;3.32;-4.73;18.20;-190
C#CC1=CC(NC(=S)O)=CC=C1CCN;6/000000033;InChI=1S/C11H12N2OS/c1-2-8-7-10(13-11(14)15)4-3-9(8)5-6-12/h1,3-4,7H,5-6,12H2,(H2,13,14,15);C11H12N2OS;220;1.42;3.37;-7.45;15.90;-40
C#CC1=CC(NC(=S)O)=CC(=C1CCN)F;6/000000067;InChI=1S/C11H11FN2OS/c1-2-7-5-8(14-11(15)16)6-10(12)9(7)3-4-13/h1,5-6H,3-4,13H2,(H2,14,15,16);C11H11N2OSF;238;1.58;3.74;-7.43;18.60;-20
C#CC1=CC(NC(=S)O)=CC=C1C1=NSN=C1;6/000000012;InChI=1S/C11H7N3OS2/c1-2-7-5-8(13-11(15)16)3-4-9(7)10-6-12-17-14-10/h1,3-6H,(H2,13,15,16);C11H7N3OS2;261;2.51;3.56;-8.12;23.40;-160
OC(=S)NC1=CC(=CC=C1C(=C)CCl)NC(=S)O;6/000000121;InChI=1S/C11H11ClN2O2S2/c1-6(5-12)8-3-2-7(13-10(15)17)4-9(8)14-11(16)18/h2-4H,1,5H2,(H2,13,15,17)(H2,14,16,18);C11H11N2O2S2Cl;302;2.15;3.61;-8.13;20.70;-20
OC(=O)CC1=CC(=CC=C1C(=C)CCl)NC(=S)O;6/000000117;InChI=1S/C12H12ClNO3S/c1-7(6-13)10-3-2-9(14-12(17)18)4-8(10)5-11(15)16/h2-4H,1,5-6H2,(H,15,16)(H2,14,17,18);C12H12NO3SCl;285;1.96;3.55;-7.33;18.40;-20
OC(=S)NC1=CC(=CC=C1C(=C)CCl)NC(=S)O;6/000000120;InChI=1S/C11H11ClN2O2S2/c1-6(5-12)8-3-2-7(13-10(15)17)4-9(8)14-11(16)18/h2-4H,1,5H2,(H2,13,15,17)(H2,14,16,18);C11H11N2O2S2Cl;302;2.15;3.64;-8.61;20.70;-40
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC(=CN1)[C@H](C)S)C=C;6/000000103;InChI=1S/C17H19N3OS2/c1-3-12-7-8-14(19-17(21)23)9-13(12)5-4-6-16-18-10-15(20-16)11(2)22/h3-5,7-11,22H,1,6H2,2H3,(H,18,20)(H2,19,21,23)/b5-4+/t11-/m0/s1;C17H19N3OS2;345;3.45;4.63;-11.50;24.70;-170
C(=S)C1=C(SN=N1)C#C[C@](CCCl)(CN)N;6/000000145;InChI=1S/C9H11ClN4S2/c10-4-3-9(12,6-11)2-1-8-7(5-15)13-14-16-8/h5H,3-4,6,11-12H2/t9-/m0/s1;C9H11N4S2Cl;274;1.26;3.13;-0.78;24.90;-150
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000075;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.73;-10.69;21.00;-20
OC(=S)NC1=CC=C(C(=C1)/C=C/CNCC)C(=C)CCl;6/000000137;InChI=1S/C15H19ClN2OS/c1-3-17-8-4-5-12-9-13(18-15(19)20)6-7-14(12)11(2)10-16/h4-7,9,17H,2-3,8,10H2,1H3,(H2,18,19,20)/b5-4+;C15H19N2OSCl;310;3.07;3.86;-10.93;19.20;-60
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C/C=C/C)C)C=C;6/000000059;InChI=1S/C15H18N2O2S/c1-4-6-9-17(3)14(18)13-10-12(16-15(19)20)8-7-11(13)5-2/h4-8,10H,2,9H2,1,3H3,(H2,16,19,20)/b6-4+;C15H18N2O2S;290;2.63;3.90;-10.24;5.09;-80
OC1=C(C2=NN=CN2)C(Br)=CC(=C1)N[C](N)N;6/000000088;InChI=1S/C9H10BrN6O/c10-5-1-4(15-9(11)12)2-6(17)7(5)8-13-3-14-16-8/h1-3,15,17H,11-12H2,(H,13,14,16);C9H10N6OBr;298;2.10;3.09;-8.40;18.00;-180
OC(=S)NC1C=C(OC2C(Br)=CC=CC=2O)C(=CC=1)C=C;6/000000115;InChI=1S/C15H12BrNO3S/c1-2-9-6-7-10(17-15(19)21)8-13(9)20-14-11(16)4-3-5-12(14)18/h2-8,18H,1H2,(H2,17,19,21);C15H12NO3SBr;366;4.03;3.96;-10.94;18.40;-20
OC(=S)NC1C=C(NC(=O)N)C(=CC=1)C=C;6/000000091;InChI=1S/C10H11N3O2S/c1-2-6-3-4-7(12-10(15)16)5-8(6)13-9(11)14/h2-5H,1H2,(H3,11,13,14)(H2,12,15,16);C10H11N3O2S;237;0.53;3.30;-7.91;17.10;-40
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C/C=C/C)C)C=C;6/000000054;InChI=1S/C15H18N2O2S/c1-4-6-9-17(3)14(18)13-10-12(16-15(19)20)8-7-11(13)5-2/h4-8,10H,2,9H2,1,3H3,(H2,16,19,20)/b6-4+;C15H18N2O2S;290;2.63;3.61;-10.35;5.09;-120
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000073;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.81;-11.68;21.00;0
S(=O)C1=CC2=C(C=C1F)C=C(N2)[C@@H](CCCN)N;6/000000048;InChI=1S/C12H16FN3OS/c13-8-4-7-5-11(9(15)2-1-3-14)16-10(7)6-12(8)18-17/h4-6,9,16,18H,1-3,14-15H2/t9-/m1/s1;C12H16N3OSF;269;-0.30;3.59;-3.45;18.30;-190
OC(=S)NC1C=C(OP(O)([O])=O)C=CC=1;6/000000005;InChI=1S/C7H7NO5PS/c9-7(15)8-5-2-1-3-6(4-5)13-14(10,11)12/h1-4H,(H,10,11)(H2,8,9,15);C7H7NO5PS;248;-0.13;3.02;-7.40;16.70;-20
C#CC1C(C2=NNC(=S)O2)=CC=C(C=1)NC(=S)O;6/000000011;InChI=1S/C11H7N3O2S2/c1-2-6-5-7(12-10(15)17)3-4-8(6)9-13-14-11(18)16-9/h1,3-5H,(H,14,18)(H2,12,15,17);C11H7N3O2S2;277;2.88;3.51;-9.00;24.20;-160
S[C@H](CN)C1=CC2=C(N1)C=C(C(=C2)F)S=O;6/000000052;InChI=1S/C10H11FN2OS2/c11-6-1-5-2-8(9(15)4-12)13-7(5)3-10(6)16-14/h1-3,9,13,15-16H,4,12H2/t9-/m1/s1;C10H11N2OS2F;258;-0.00;3.42;-3.99;18.20;-190
OC(=S)NC1=CC=C(C(=C1)C[C@H](C)O)C=C;6/000000019;InChI=1S/C12H15NO2S/c1-3-9-4-5-11(13-12(15)16)7-10(9)6-8(2)14/h3-5,7-8,14H,1,6H2,2H3,(H2,13,15,16)/t8-/m0/s1;C12H15NO2S;237;1.96;3.81;-6.01;14.50;-190
C#CC1=CC(NC(=S)O)=CC=C1C1=CNN=C1;6/000000041;InChI=1S/C12H9N3OS/c1-2-8-5-10(15-12(16)17)3-4-11(8)9-6-13-14-7-9/h1,3-7H,(H,13,14)(H2,15,16,17);C12H9N3OS;243;2.76;3.70;-7.51;20.90;-180
OC(=S)NC1C=C(/C=C/CC[NH2+]S=O)C(=CC=1)C=C;6/000000116;InChI=1S/C13H16N2O2S2/c1-2-10-6-7-12(15-13(16)18)9-11(10)5-3-4-8-14-19-17/h2-3,5-7,9,19H,1,4,8H2,(H,14,17)(H2,15,16,18)/p+1/b5-3+;C13H17N2O2S2;297;0.68;3.44;-12.21;20.30;-20
OC(=S)NC1=CC=C(C(=C1)C1=CSC=N1)C=C;6/000000106;InChI=1S/C12H10N2OS2/c1-2-8-3-4-9(14-12(15)16)5-10(8)11-6-17-7-13-11/h2-7H,1H2,(H2,14,15,16);C12H10N2OS2;262;3.00;3.68;-8.20;20.20;-160
C#CC1=CC(NC(=S)O)=CC=C1C1=CNN=C1;6/000000042;InChI=1S/C12H9N3OS/c1-2-8-5-10(15-12(16)17)3-4-11(8)9-6-13-14-7-9/h1,3-7H,(H,13,14)(H2,15,16,17);C12H9N3OS;243;2.76;3.65;-7.18;20.90;-160
OC(=S)NC1C=C(NC(=O)N)C(=CC=1)C=C;6/000000093;InChI=1S/C10H11N3O2S/c1-2-6-3-4-7(12-10(15)16)5-8(6)13-9(11)14/h2-5H,1H2,(H3,11,13,14)(H2,12,15,16);C10H11N3O2S;237;0.53;3.22;-7.07;17.10;-40
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C)C)/C=C/C=C;6/000000069;InChI=1S/C14H16N2O2S/c1-4-5-6-10-7-8-11(15-14(18)19)9-12(10)13(17)16(2)3/h4-9H,1H2,2-3H3,(H2,15,18,19)/b6-5+;C14H16N2O2S;276;1.97;3.61;-9.14;3.58;-120
C#CC1=CC(NC(=S)O)=CC=C1C1=NSN=C1;6/000000016;InChI=1S/C11H7N3OS2/c1-2-7-5-8(13-11(15)16)3-4-9(7)10-6-12-17-14-10/h1,3-6H,(H2,13,15,16);C11H7N3OS2;261;2.51;3.55;-8.03;23.40;-180
OC(=S)NC1=CC=C(C(=C1)C1=CCC=CC1=O)C=C;6/000000047;InChI=1S/C15H13NO2S/c1-2-10-7-8-11(16-15(18)19)9-13(10)12-5-3-4-6-14(12)17/h2,4-9H,1,3H2,(H2,16,18,19);C15H13NO2S;271;2.62;3.73;-7.44;19.70;-200
C#CC1=CC(NC(=S)O)=CC=C1C1=CNN=C1;6/000000039;InChI=1S/C12H9N3OS/c1-2-8-5-10(15-12(16)17)3-4-11(8)9-6-13-14-7-9/h1,3-7H,(H,13,14)(H2,15,16,17);C12H9N3OS;243;2.76;3.64;-7.53;20.90;-160
C#CC1=CC(NC(=S)O)=CC=C1C1=NSN=C1;6/000000014;InChI=1S/C11H7N3OS2/c1-2-7-5-8(13-11(15)16)3-4-9(7)10-6-12-17-14-10/h1,3-6H,(H2,13,15,16);C11H7N3OS2;261;2.51;3.66;-7.91;23.40;-180
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC(=CN1)[C@H](C)S)C=C;6/000000096;InChI=1S/C17H19N3OS2/c1-3-12-7-8-14(19-17(21)23)9-13(12)5-4-6-16-18-10-15(20-16)11(2)22/h3-5,7-11,22H,1,6H2,2H3,(H,18,20)(H2,19,21,23)/b5-4+/t11-/m0/s1;C17H19N3OS2;345;3.45;4.17;-13.23;24.70;-170
C#CC1=CC(NC(=S)O)=CC=C1CCN;6/000000036;InChI=1S/C11H12N2OS/c1-2-8-7-10(13-11(14)15)4-3-9(8)5-6-12/h1,3-4,7H,5-6,12H2,(H2,13,14,15);C11H12N2OS;220;1.42;3.46;-5.76;15.90;0
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000085;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.79;-10.71;21.00;-40
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C/C=C/C)C)C=C;6/000000055;InChI=1S/C15H18N2O2S/c1-4-6-9-17(3)14(18)13-10-12(16-15(19)20)8-7-11(13)5-2/h4-8,10H,2,9H2,1,3H3,(H2,16,19,20)/b6-4+;C15H18N2O2S;290;2.63;3.88;-11.54;5.09;-80
OC(=S)NC1C=CC(=CC=1)C(=C)CN(=O)=O;6/000000118;InChI=1S/C10H10N2O3S/c1-7(6-12(14)15)8-2-4-9(5-3-8)11-10(13)16/h2-5H,1,6H2,(H2,11,13,16);C10H10N2O3S;238;1.60;3.60;-6.10;17.30;-40
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C/C=C/C)C)C=C;6/000000056;InChI=1S/C15H18N2O2S/c1-4-6-9-17(3)14(18)13-10-12(16-15(19)20)8-7-11(13)5-2/h4-8,10H,2,9H2,1,3H3,(H2,16,19,20)/b6-4+;C15H18N2O2S;290;2.63;3.86;-10.71;5.09;-80
OC(=S)NC1C=C(C(=CC=1)C=C)CC(=O)NC;6/000000126;InChI=1S/C12H14N2O2S/c1-3-8-4-5-10(14-12(16)17)6-9(8)7-11(15)13-2/h3-6H,1,7H2,2H3,(H,13,15)(H2,14,16,17);C12H14N2O2S;250;1.37;3.36;-7.50;16.90;-60
NCN[C@H](C1C=C(F)C=C(C=1)N[C](N)N)C=C;6/000000144;InChI=1S/C11H17FN5/c1-2-10(16-6-13)7-3-8(12)5-9(4-7)17-11(14)15/h2-5,10,16-17H,1,6,13-15H2/t10-/m0/s1;C11H17N5F;238;0.24;3.11;-6.77;16.80;-190
OC(=S)NC1C=CC(=CC=1)C(=C)CC(=O)C;6/000000111;InChI=1S/C12H13NO2S/c1-8(7-9(2)14)10-3-5-11(6-4-10)13-12(15)16/h3-6H,1,7H2,2H3,(H2,13,15,16);C12H13NO2S;235;1.76;3.42;-6.15;15.50;-60
OC(=S)NC1=CC=C(C(=C1)C(=O)N(CCSC)C)C=C;6/000000062;InChI=1S/C14H18N2O2S2/c1-4-10-5-6-11(15-14(18)19)9-12(10)13(17)16(2)7-8-20-3/h4-6,9H,1,7-8H2,2-3H3,(H2,15,18,19);C14H18N2O2S2;310;2.74;3.61;-9.19;5.09;-120
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000076;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.63;-11.03;21.00;0
OC(=S)NC1=CC=C(C(=C1)C1=CC(=O)C1=O)C=C;6/000000029;InChI=1S/C13H9NO3S/c1-2-7-3-4-8(14-13(17)18)5-9(7)10-6-11(15)12(10)16/h2-6H,1H2,(H2,14,17,18);C13H9NO3S;259;1.49;3.52;-8.47;19.70;-120
OC(=S)NC1=CC=CC(=C1)C[C@H](C)O;6/000000002;InChI=1S/C10H13NO2S/c1-7(12)5-8-3-2-4-9(6-8)11-10(13)14/h2-4,6-7,12H,5H2,1H3,(H2,11,13,14)/t7-/m0/s1;C10H13NO2S;211;1.45;3.03;-6.26;2.22;-190
OC(=S)NC1=CC=C(C(=C1)C1=NON=C1)C=C;6/000000131;InChI=1S/C11H9N3O2S/c1-2-7-3-4-8(13-11(15)17)5-9(7)10-6-12-16-14-10/h2-6H,1H2,(H2,13,15,17);C11H9N3O2S;247;3.10;3.69;-8.31;20.30;-140
C#CC1=CC(NC(=S)O)=CC=C1C1=CNN=C1;6/000000043;InChI=1S/C12H9N3OS/c1-2-8-5-10(15-12(16)17)3-4-11(8)9-6-13-14-7-9/h1,3-7H,(H,13,14)(H2,15,16,17);C12H9N3OS;243;2.76;3.71;-7.53;20.90;-180
OC(=S)NC1=CC=C(C(=C1)C(=O)N(CCSC)C)C=C;6/000000065;InChI=1S/C14H18N2O2S2/c1-4-10-5-6-11(15-14(18)19)9-12(10)13(17)16(2)7-8-20-3/h4-6,9H,1,7-8H2,2-3H3,(H2,15,18,19);C14H18N2O2S2;310;2.74;3.70;-6.79;5.09;-120
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C)C)/C=C/C=C;6/000000068;InChI=1S/C14H16N2O2S/c1-4-5-6-10-7-8-11(15-14(18)19)9-12(10)13(17)16(2)3/h4-9H,1H2,2-3H3,(H2,15,18,19)/b6-5+;C14H16N2O2S;276;1.97;3.57;-9.84;3.58;-120
OC(=S)NC1=CC=C(C(=C1)C1=NC=CN1)C=C;6/000000129;InChI=1S/C12H11N3OS/c1-2-8-3-4-9(15-12(16)17)7-10(8)11-13-5-6-14-11/h2-7H,1H2,(H,13,14)(H2,15,16,17);C12H11N3OS;245;2.05;3.73;-8.66;18.20;-140
OC(=S)NC1=CC=C(C(=C1)C[C@H](C)O)C=C;6/000000018;InChI=1S/C12H15NO2S/c1-3-9-4-5-11(13-12(15)16)7-10(9)6-8(2)14/h3-5,7-8,14H,1,6H2,2H3,(H2,13,15,16)/t8-/m0/s1;C12H15NO2S;237;1.96;3.56;-6.14;14.50;-190
OC(=S)NC1C=CC(=CC=1)C(=C)CC(=O)C;6/000000112;InChI=1S/C12H13NO2S/c1-8(7-9(2)14)10-3-5-11(6-4-10)13-12(15)16/h3-6H,1,7H2,2H3,(H2,13,15,16);C12H13NO2S;235;1.76;3.39;-5.97;15.50;-60
OC(=S)NC1=CC=C(C(=C1)[C@H](CCCO)N)C=C;6/000000037;InChI=1S/C13H18N2O2S/c1-2-9-5-6-10(15-13(17)18)8-11(9)12(14)4-3-7-16/h2,5-6,8,12,16H,1,3-4,7,14H2,(H2,15,17,18)/t12-/m0/s1;C13H18N2O2S;266;1.39;3.68;-8.16;16.50;-150
OC(=S)NC1C=CC(=CC=1)/C=C\C1=NN=NN1;6/000000094;InChI=1S/C10H9N5OS/c16-10(17)11-8-4-1-7(2-5-8)3-6-9-12-14-15-13-9/h1-6H,(H2,11,16,17)(H,12,13,14,15)/b6-3-;C10H9N5OS;247;1.05;3.22;-6.74;21.90;-60
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C/C=C/C)C)C=C;6/000000058;InChI=1S/C15H18N2O2S/c1-4-6-9-17(3)14(18)13-10-12(16-15(19)20)8-7-11(13)5-2/h4-8,10H,2,9H2,1,3H3,(H2,16,19,20)/b6-4+;C15H18N2O2S;290;2.63;3.87;-10.20;5.09;-80
C#CC1=CC(NC(=S)O)=CC=C1C1=NSN=C1;6/000000013;InChI=1S/C11H7N3OS2/c1-2-7-5-8(13-11(15)16)3-4-9(7)10-6-12-17-14-10/h1,3-6H,(H2,13,15,16);C11H7N3OS2;261;2.51;3.57;-7.65;23.40;-160
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC(=CN1)[C@H](C)S)C=C;6/000000098;InChI=1S/C17H19N3OS2/c1-3-12-7-8-14(19-17(21)23)9-13(12)5-4-6-16-18-10-15(20-16)11(2)22/h3-5,7-11,22H,1,6H2,2H3,(H,18,20)(H2,19,21,23)/b5-4+/t11-/m0/s1;C17H19N3OS2;345;3.45;4.18;-12.83;24.70;-170
OC(=S)NC1=CC=C(C(=C1)C(=O)N(C)C)C=C;6/000000026;InChI=1S/C12H14N2O2S/c1-4-8-5-6-9(13-12(16)17)7-10(8)11(15)14(2)3/h4-7H,1H2,2-3H3,(H2,13,16,17);C12H14N2O2S;250;1.70;3.48;-8.00;3.58;-80
ON(C(=O)CC)C1=CC(NC(=S)O)=CC=C1C=C;6/000000134;InChI=1S/C12H14N2O3S/c1-3-8-5-6-9(13-12(16)18)7-10(8)14(17)11(15)4-2/h3,5-7,17H,1,4H2,2H3,(H2,13,16,18);C12H14N2O3S;266;1.12;3.51;-8.03;18.10;-20
C#CC1=CC(NC(=S)O)=CC=C1C1=NSN=C1;6/000000015;InChI=1S/C11H7N3OS2/c1-2-7-5-8(13-11(15)16)3-4-9(7)10-6-12-17-14-10/h1,3-6H,(H2,13,15,16);C11H7N3OS2;261;2.51;3.73;-8.28;23.40;-160
N(CNNCC1=CNC2=C1C=C(F)C(=C2)S=O)C;6/000000017;InChI=1S/C11H15FN4OS/c1-13-6-16-15-5-7-4-14-10-3-11(18-17)9(12)2-8(7)10/h2-4,13-16,18H,5-6H2,1H3;C11H15N4OSF;270;0.46;3.30;-6.77;19.10;-60
OC(=S)NC1C=CC(=CC=1)C(=C)CC(=O)C;6/000000108;InChI=1S/C12H13NO2S/c1-8(7-9(2)14)10-3-5-11(6-4-10)13-12(15)16/h3-6H,1,7H2,2H3,(H2,13,15,16);C12H13NO2S;235;1.76;3.45;-7.18;15.50;-80
OC(=S)NC1=CC=C(C(=C1)N1C=NC=C1)C=C;6/000000008;InChI=1S/C12H11N3OS/c1-2-9-3-4-10(14-12(16)17)7-11(9)15-6-5-13-8-15/h2-8H,1H2,(H2,14,16,17);C12H11N3OS;245;1.96;3.78;-7.41;18.20;-140
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000077;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.78;-10.63;21.00;0
S[C@H](CN)C1=CC2=C(N1)C=C(C(=C2)F)S=O;6/000000050;InChI=1S/C10H11FN2OS2/c11-6-1-5-2-8(9(15)4-12)13-7(5)3-10(6)16-14/h1-3,9,13,15-16H,4,12H2/t9-/m1/s1;C10H11N2OS2F;258;-0.00;3.06;-2.53;18.20;-190
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC(=CN1)[C@H](C)S)C=C;6/000000097;InChI=1S/C17H19N3OS2/c1-3-12-7-8-14(19-17(21)23)9-13(12)5-4-6-16-18-10-15(20-16)11(2)22/h3-5,7-11,22H,1,6H2,2H3,(H,18,20)(H2,19,21,23)/b5-4+/t11-/m0/s1;C17H19N3OS2;345;3.45;4.18;-14.30;24.70;-170
OC(=S)NC1=CC=C(C(=C1)/C=C/CC1=NC=CN1)C=C;6/000000072;InChI=1S/C15H15N3OS/c1-2-11-6-7-13(18-15(19)20)10-12(11)4-3-5-14-16-8-9-17-14/h2-4,6-10H,1,5H2,(H,16,17)(H2,18,19,20)/b4-3+;C15H15N3OS;285;2.46;3.78;-11.10;21.00;0
OC(=S)NC1=CC=C(C(=C1)C1=CC(=O)C1=O)C=C;6/000000028;InChI=1S/C13H9NO3S/c1-2-7-3-4-8(14-13(17)18)5-9(7)10-6-11(15)12(10)16/h2-6H,1H2,(H2,14,17,18);C13H9NO3S;259;1.49;3.41;-8.16;19.70;-140
OC(=S)NC1=CC=C(C(=C1)C=C)C[C@@H](CO)O;6/000000044;InChI=1S/C12H15NO3S/c1-2-8-5-10(13-12(16)17)4-3-9(8)6-11(15)7-14/h2-5,11,14-15H,1,6-7H2,(H2,13,16,17)/t11-/m0/s1;C12H15NO3S;253;0.83;3.39;-5.75;15.70;-170
