SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
OC(=O)C/C=C\1/NC2C(C1)=CC=CC=2C;3/000000109;InChI=1S/C12H13NO2/c1-8-3-2-4-9-7-10(13-12(8)9)5-6-11(14)15/h2-5,13H,6-7H2,1H3,(H,14,15)/b10-5+;C12H13NO2;203;1.98;4.07;-1.61;3.58;-60
OC/C=C\1/NC2C(C1)=CC=C(C=2)C(=O)CN;3/000000035;InChI=1S/C12H14N2O2/c13-7-12(16)9-2-1-8-5-10(3-4-15)14-11(8)6-9/h1-3,6,14-15H,4-5,7,13H2/b10-3+;C12H14N2O2;218;0.26;3.42;-3.31;3.72;-100
OC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000025;InChI=1S/C13H15NO2/c1-2-9-3-4-10-8-11(5-6-13(15)16)14-12(10)7-9/h3-5,7,14H,2,6,8H2,1H3,(H,15,16)/b11-5+;C13H15NO2;217;2.24;3.70;-2.89;3.58;-80
C1=NC(=CC=C1N1C(=CCNC1)C(=O)[O-])CCl;3/000000228;InChI=1S/C11H12ClN3O2/c12-5-8-1-2-9(6-14-8)15-7-13-4-3-10(15)11(16)17/h1-3,6,13H,4-5,7H2,(H,16,17)/p-1;C11H11N3O2Cl;252;0.82;3.19;-4.32;15.90;-160
N(C(=O)C[NH3+])C1C=C(Br)C=CC=1CN(CN)C;3/000000500;InChI=1S/C11H17BrN4O/c1-16(7-14)6-8-2-3-9(12)4-10(8)15-11(17)5-13/h2-4H,5-7,13-14H2,1H3,(H,15,17)/p+1;C11H18N4OBr;302;0.08;3.49;-4.99;3.58;-20
ClC1=CC=C(C=C1)COCCNC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000194;InChI=1S/C22H25ClN2O2/c1-2-16-3-6-18-14-20(25-21(18)13-16)9-10-22(26)24-11-12-27-15-17-4-7-19(23)8-5-17/h3-9,13,25H,2,10-12,14-15H2,1H3,(H,24,26)/b20-9+;C22H25N2O2Cl;384;4.17;4.95;-7.42;6.45;-100
OCNCCC1=CC=C2C(=C1)C/C(=C\CO)/N2;3/000000483;InChI=1S/C13H18N2O2/c16-6-4-12-8-11-7-10(3-5-14-9-17)1-2-13(11)15-12/h1-2,4,7,14-17H,3,5-6,8-9H2/b12-4+;C13H18N2O2;234;0.62;3.28;-1.53;3.58;-40
OC(=O)C/C=C\1/NC2C(C1)=CC(=CC=2)C(=O)OC;3/000000063;InChI=1S/C13H13NO4/c1-18-13(17)8-2-4-11-9(6-8)7-10(14-11)3-5-12(15)16/h2-4,6,14H,5,7H2,1H3,(H,15,16)/b10-3+;C13H13NO4;247;1.69;3.88;-1.63;16.20;-80
OC(=O)C/C=C\1/NC2C(C1)=CC=CC=2C;3/000000158;InChI=1S/C12H13NO2/c1-8-3-2-4-9-7-10(13-12(8)9)5-6-11(14)15/h2-5,13H,6-7H2,1H3,(H,14,15)/b10-5+;C12H13NO2;203;1.98;4.03;-1.88;3.58;-60
OC/C=C\1/NC2C(C1)=CC=C(C=2)CNCNC;3/000000021;InChI=1S/C13H19N3O/c1-14-9-15-8-10-2-3-11-7-12(4-5-17)16-13(11)6-10/h2-4,6,14-17H,5,7-9H2,1H3/b12-4+;C13H19N3O;233;0.78;3.14;-4.46;13.40;-100
OC/C=C\1/NC2C(C1)=CC(=CC=2)CCOC;3/000000445;InChI=1S/C13H17NO2/c1-16-7-5-10-2-3-13-11(8-10)9-12(14-13)4-6-15/h2-4,8,14-15H,5-7,9H2,1H3/b12-4+;C13H17NO2;219;1.39;3.31;-2.13;3.58;-100
N1CC=C(N(C1)C1C=C(OC)C=CC=1CBr)C(=O)[O-];3/000000243;InChI=1S/C13H15BrN2O3/c1-19-10-3-2-9(7-14)12(6-10)16-8-15-5-4-11(16)13(17)18/h2-4,6,15H,5,7-8H2,1H3,(H,17,18)/p-1;C13H14N2O3Br;326;2.23;3.43;-3.79;17.10;-180
C1=NC=CN1CCNC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000180;InChI=1S/C18H22N4O/c1-2-14-3-4-15-12-16(21-17(15)11-14)5-6-18(23)20-8-10-22-9-7-19-13-22/h3-5,7,9,11,13,21H,2,6,8,10,12H2,1H3,(H,20,23)/b16-5+;C18H22N4O;310;2.08;4.32;-5.96;5.09;-60
OC(=O)/C=C\1/NC2C(C1)=CC=C(C=2)CC(=O)C;3/000000006;InChI=1S/C13H13NO3/c1-8(15)4-9-2-3-10-6-11(7-13(16)17)14-12(10)5-9/h2-3,5,7,14H,4,6H2,1H3,(H,16,17)/b11-7+;C13H13NO3;231;1.31;3.64;-2.52;3.58;-120
N(C(=O)C[NH3+])C1=CC=C(C(=C1)Br)CCCNCN;3/000000520;InChI=1S/C12H19BrN4O/c13-11-6-10(17-12(18)7-14)4-3-9(11)2-1-5-16-8-15/h3-4,6,16H,1-2,5,7-8,14-15H2,(H,17,18)/p+1;C12H20N4OBr;316;0.36;3.78;-2.88;3.58;0
N1CC=C(N(C1)C1C=NC(=CC=1C=C)CCl)C(=O)[O-];3/000000143;InChI=1S/C13H14ClN3O2/c1-2-9-5-10(6-14)16-7-12(9)17-8-15-4-3-11(17)13(18)19/h2-3,5,7,15H,1,4,6,8H2,(H,18,19)/p-1;C13H13N3O2Cl;278;1.33;3.45;-4.24;18.10;-160
N1C2=CC(OC)=CC=C2C/C/1=C\CCN;3/000000312;InChI=1S/C12H16N2O/c1-15-11-5-4-9-7-10(3-2-6-13)14-12(9)8-11/h3-5,8,14H,2,6-7,13H2,1H3/b10-3+;C12H16N2O;204;1.53;3.12;-2.45;11.40;-80
N1CC=C(N(C1)C1C=CC=CC=1)C(=O)[O-];3/000000130;InChI=1S/C11H12N2O2/c14-11(15)10-6-7-12-8-13(10)9-4-2-1-3-5-9/h1-6,12H,7-8H2,(H,14,15)/p-1;C11H11N2O2;203;1.52;3.12;-3.85;13.00;-180
C=C1NC2C(C1)=CC(=CC=2)COCCN;3/000000004;InChI=1S/C12H16N2O/c1-9-6-11-7-10(8-15-5-4-13)2-3-12(11)14-9/h2-3,7,14H,1,4-6,8,13H2;C12H16N2O;204;1.18;3.10;-1.97;2.35;-80
C1=CC=C(C=C1OC)N1C(=CCNC1)C(=O)[O-];3/000000149;InChI=1S/C12H14N2O3/c1-17-10-4-2-3-9(7-10)14-8-13-6-5-11(14)12(15)16/h2-5,7,13H,6,8H2,1H3,(H,15,16)/p-1;C12H13N2O3;233;1.43;3.39;-1.79;14.80;-200
OC(=O)C1C=CC=C2C=1N/C(=C/CCl)/C2;3/000000276;InChI=1S/C11H10ClNO2/c12-5-4-8-6-7-2-1-3-9(11(14)15)10(7)13-8/h1-4,13H,5-6H2,(H,14,15)/b8-4+;C11H10NO2Cl;223;2.41;3.25;-2.72;2.22;-40
OC(=O)CC/C=C\1/NC2C(C1)=CC=CC=2;3/000000273;InChI=1S/C12H13NO2/c14-12(15)7-3-5-10-8-9-4-1-2-6-11(9)13-10/h1-2,4-6,13H,3,7-8H2,(H,14,15)/b10-5+;C12H13NO2;203;1.93;3.10;-0.57;2.22;-40
N1C2=CC(=CC=C2C/C/1=C\CC(=O)NCCOC)CC;3/000000070;InChI=1S/C16H22N2O2/c1-3-12-4-5-13-11-14(18-15(13)10-12)6-7-16(19)17-8-9-20-2/h4-6,10,18H,3,7-9,11H2,1-2H3,(H,17,19)/b14-6+;C16H22N2O2;274;1.84;3.62;-6.78;3.58;-140
OC1C=CC(=CC=1N1C(=CCNC1)C(=O)[O-])OC;3/000000381;InChI=1S/C12H14N2O4/c1-18-8-2-3-11(15)10(6-8)14-7-13-5-4-9(14)12(16)17/h2-4,6,13,15H,5,7H2,1H3,(H,16,17)/p-1;C12H13N2O4;249;1.03;3.38;-1.96;16.00;-180
C1N=CC=CC=1NC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000291;InChI=1S/C18H19N3O/c1-2-13-5-6-14-11-15(20-17(14)10-13)7-8-18(22)21-16-4-3-9-19-12-16/h3-7,9-10,12,20H,2,8,11H2,1H3,(H,21,22)/b15-7+;C18H19N3O;293;2.34;4.35;-3.35;4.94;-60
OC1=CC=C(C=C1Br)NC(=O)C[NH3+];3/000000532;InChI=1S/C8H9BrN2O2/c9-6-3-5(1-2-7(6)12)11-8(13)4-10/h1-3,12H,4,10H2,(H,11,13)/p+1;C8H10N2O2Br;246;0.56;3.50;-1.50;2.22;0
[O-]C(=O)C1=CCNCN1C1C=CC=CC=1C(=O)N;3/000000339;InChI=1S/C12H13N3O3/c13-11(16)8-3-1-2-4-9(8)15-7-14-6-5-10(15)12(17)18/h1-5,14H,6-7H2,(H2,13,16)(H,17,18)/p-1;C12H12N3O3;246;0.40;3.25;-3.82;3.58;-160
OC(=O)C/C=C\1/NC2C(C1)=CC(=CC=2)CC(=O)N;3/000000274;InChI=1S/C13H14N2O3/c14-12(16)6-8-1-3-11-9(5-8)7-10(15-11)2-4-13(17)18/h1-3,5,15H,4,6-7H2,(H2,14,16)(H,17,18)/b10-2+;C13H14N2O3;246;0.46;3.88;-2.71;3.58;-60
C1=NC2C(C(=O)O1)=CC=CC=2NC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000066;InChI=1S/C21H19N3O3/c1-2-13-6-7-14-11-15(23-18(14)10-13)8-9-19(25)24-17-5-3-4-16-20(17)22-12-27-21(16)26/h3-8,10,12,23H,2,9,11H2,1H3,(H,24,25)/b15-8+;C21H19N3O3;361;2.80;4.90;-6.57;6.45;-100
C1=NC=CN1CCNC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000181;InChI=1S/C18H22N4O/c1-2-14-3-4-15-12-16(21-17(15)11-14)5-6-18(23)20-8-10-22-9-7-19-13-22/h3-5,7,9,11,13,21H,2,6,8,10,12H2,1H3,(H,20,23)/b16-5+;C18H22N4O;310;2.08;4.42;-4.74;5.09;-60
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCC[NH3+])/C2;3/000000425;InChI=1S/C14H17N3O3/c15-6-7-16-12(18)5-4-10-8-9-2-1-3-11(14(19)20)13(9)17-10/h1-4,17H,5-8,15H2,(H,16,18)(H,19,20)/p+1/b10-4+;C14H18N3O3;276;0.39;4.35;-4.56;3.58;-40
N1C2=CC(OC)=CC=C2C/C/1=C\CCN;3/000000311;InChI=1S/C12H16N2O/c1-15-11-5-4-9-7-10(3-2-6-13)14-12(9)8-11/h3-5,8,14H,2,6-7,13H2,1H3/b10-3+;C12H16N2O;204;1.53;3.18;-1.74;11.40;-80
C1C(=CC=C2C=1C/C(=C\COC(=O)CN)/N2)CCl;3/000000285;InChI=1S/C13H15ClN2O2/c14-7-9-1-2-12-10(5-9)6-11(16-12)3-4-18-13(17)8-15/h1-3,5,16H,4,6-8,15H2/b11-3+;C13H15N2O2Cl;266;1.62;3.57;0.64;2.35;-40
OCC1C=CC=C2C=1N/C(=C/COC(=O)[C@@H](CCCO)I)/C2;3/000000325;InChI=1S/C16H20INO4/c17-14(5-2-7-19)16(21)22-8-6-13-9-11-3-1-4-12(10-20)15(11)18-13/h1,3-4,6,14,18-20H,2,5,7-10H2/b13-6+/t14-/m1/s1;C16H20NO4I;417;2.10;3.97;-0.64;18.70;-190
OC(=O)C/C=C\1/NC2C(C1)=CC(=CC=2)CC(=O)NC;3/000000279;InChI=1S/C14H16N2O3/c1-15-13(17)7-9-2-4-12-10(6-9)8-11(16-12)3-5-14(18)19/h2-4,6,16H,5,7-8H2,1H3,(H,15,17)(H,18,19)/b11-3+;C14H16N2O3;260;0.97;3.99;-3.24;3.58;-100
N1C2=CC(=CC=C2C/C/1=C\CC(=O)NCCOC)CC;3/000000071;InChI=1S/C16H22N2O2/c1-3-12-4-5-13-11-14(18-15(13)10-12)6-7-16(19)17-8-9-20-2/h4-6,10,18H,3,7-9,11H2,1-2H3,(H,17,19)/b14-6+;C16H22N2O2;274;1.84;3.63;-7.07;3.58;-140
N1CC=C(N(C1)C1C=C(OC)C=CC=1CBr)C(=O)[O-];3/000000352;InChI=1S/C13H15BrN2O3/c1-19-10-3-2-9(7-14)12(6-10)16-8-15-5-4-11(16)13(17)18/h2-4,6,15H,5,7-8H2,1H3,(H,17,18)/p-1;C13H14N2O3Br;326;2.23;3.76;-2.89;17.10;-180
O[C@H](CCN)CC/C=C\1/NC2C(C1)=CC=CC=2;3/000000415;InChI=1S/C14H20N2O/c15-9-8-13(17)6-3-5-12-10-11-4-1-2-7-14(11)16-12/h1-2,4-5,7,13,16-17H,3,6,8-10,15H2/b12-5+/t13-/m0/s1;C14H20N2O;232;1.65;4.13;2.44;3.58;-190
OCC1=CC=C2C(=C1)C/C(=C\COC(=O)C(F)F)/N2;3/000000296;InChI=1S/C13H13F2NO3/c14-12(15)13(18)19-4-3-10-6-9-5-8(7-17)1-2-11(9)16-10/h1-3,5,12,16-17H,4,6-7H2/b10-3+;C13H13NO3F2;269;1.69;3.50;0.73;19.40;-190
C1N=CC=CC=1NC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000293;InChI=1S/C18H19N3O/c1-2-13-5-6-14-11-15(20-17(14)10-13)7-8-18(22)21-16-4-3-9-19-12-16/h3-7,9-10,12,20H,2,8,11H2,1H3,(H,21,22)/b15-7+;C18H19N3O;293;2.34;4.55;-3.75;4.94;-60
OC(=O)CC(=O)OC(=O)C/C=C\1/NC2C(C1)=CC=CC=2;3/000000461;InChI=1S/C14H13NO5/c16-12(17)8-14(19)20-13(18)6-5-10-7-9-3-1-2-4-11(9)15-10/h1-5,15H,6-8H2,(H,16,17)/b10-5+;C14H13NO5;275;1.15;3.63;-4.09;3.85;-40
[O-]C(=O)C1=CCNCN1C1C=C(OCC(=O)C)C=CC=1CBr;3/000000373;InChI=1S/C15H17BrN2O4/c1-10(19)8-22-12-3-2-11(7-16)14(6-12)18-9-17-5-4-13(18)15(20)21/h2-4,6,17H,5,7-9H2,1H3,(H,20,21)/p-1;C15H16N2O4Br;368;1.88;4.00;-3.45;20.50;-180
C1=C(Cl)N=C(N1)C#C[C@@H](CCN(CC)CN)N;3/000000209;InChI=1S/C11H18ClN5/c1-2-17(8-13)6-5-9(14)3-4-11-15-7-10(12)16-11/h7,9H,2,5-6,8,13-14H2,1H3,(H,15,16)/t9-/m0/s1;C11H18N5Cl;255;0.80;3.28;-3.83;3.58;-170
C1=NC(=CC=C1N1C(=CCNC1)C(=O)[O-])CCl;3/000000128;InChI=1S/C11H12ClN3O2/c12-5-8-1-2-9(6-14-8)15-7-13-4-3-10(15)11(16)17/h1-3,6,13H,4-5,7H2,(H,16,17)/p-1;C11H11N3O2Cl;252;0.82;3.11;-2.54;15.90;-160
OCNCCC1=CC=C2C(=C1)C/C(=C\CO)/N2;3/000000484;InChI=1S/C13H18N2O2/c16-6-4-12-8-11-7-10(3-5-14-9-17)1-2-13(11)15-12/h1-2,4,7,14-17H,3,5-6,8-9H2/b12-4+;C13H18N2O2;234;0.62;3.30;-1.34;3.58;-40
OCCC1C=C(N=CC=1N1C(=CCNC1)C(=O)[O-])CCl;3/000000247;InChI=1S/C13H16ClN3O3/c14-6-10-5-9(2-4-18)12(7-16-10)17-8-15-3-1-11(17)13(19)20/h1,5,7,15,18H,2-4,6,8H2,(H,19,20)/p-1;C13H15N3O3Cl;296;0.16;3.93;-4.81;18.30;-160
OCCC1C=C(N=CC=1N1C(=CCNC1)C(=O)[O-])CCl;3/000000343;InChI=1S/C13H16ClN3O3/c14-6-10-5-9(2-4-18)12(7-16-10)17-8-15-3-1-11(17)13(19)20/h1,5,7,15,18H,2-4,6,8H2,(H,19,20)/p-1;C13H15N3O3Cl;296;0.16;3.93;-4.81;18.30;-160
OC(=O)C/C=C\1/NC2C(C1)=CC=CC=2CCC;3/000000173;InChI=1S/C14H17NO2/c1-2-4-10-5-3-6-11-9-12(15-14(10)11)7-8-13(16)17/h3,5-7,15H,2,4,8-9H2,1H3,(H,16,17)/b12-7+;C14H17NO2;231;2.59;3.97;-3.62;3.58;-80
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCC(=O)N)/C2;3/000000439;InChI=1S/C14H15N3O4/c15-11(18)7-16-12(19)5-4-9-6-8-2-1-3-10(14(20)21)13(8)17-9/h1-4,17H,5-7H2,(H2,15,18)(H,16,19)(H,20,21)/b9-4+;C14H15N3O4;289;-0.18;3.84;-5.22;3.58;-60
C1=NC=CN1CCNC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000184;InChI=1S/C18H22N4O/c1-2-14-3-4-15-12-16(21-17(15)11-14)5-6-18(23)20-8-10-22-9-7-19-13-22/h3-5,7,9,11,13,21H,2,6,8,10,12H2,1H3,(H,20,23)/b16-5+;C18H22N4O;310;2.08;4.38;-5.69;5.09;-60
C1=CC=C2C(=C1)N/C(=C/CC(=O)CC(=O)NC)/C2;3/000000423;InChI=1S/C14H16N2O2/c1-15-14(18)9-12(17)7-6-11-8-10-4-2-3-5-13(10)16-11/h2-6,16H,7-9H2,1H3,(H,15,18)/b11-6+;C14H16N2O2;244;1.01;3.50;-3.43;2.22;-60
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCC1=CN=CN=C1)/C2;3/000000448;InChI=1S/C17H16N4O3/c22-15(20-9-11-7-18-10-19-8-11)5-4-13-6-12-2-1-3-14(17(23)24)16(12)21-13/h1-4,7-8,10,21H,5-6,9H2,(H,20,22)(H,23,24)/b13-4+;C17H16N4O3;324;0.58;4.75;-7.61;5.09;-40
N1C2=CC(=CC=C2C/C/1=C\COC(=O)CCC)C[NH3+];3/000000205;InChI=1S/C15H20N2O2/c1-2-3-15(18)19-7-6-13-9-12-5-4-11(10-16)8-14(12)17-13/h4-6,8,17H,2-3,7,9-10,16H2,1H3/p+1/b13-6+;C15H21N2O2;261;1.99;3.43;-1.71;15.40;-100
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCC[NH3+])/C2;3/000000426;InChI=1S/C14H17N3O3/c15-6-7-16-12(18)5-4-10-8-9-2-1-3-11(14(19)20)13(9)17-10/h1-4,17H,5-8,15H2,(H,16,18)(H,19,20)/p+1/b10-4+;C14H18N3O3;276;0.39;4.40;-4.44;3.58;-40
OC/C=C\1/NC2C(C1)=CC=CC=2CNC(=O)C;3/000000027;InChI=1S/C13H16N2O2/c1-9(17)14-8-11-4-2-3-10-7-12(5-6-16)15-13(10)11/h2-5,15-16H,6-8H2,1H3,(H,14,17)/b12-5+;C13H16N2O2;232;0.92;3.31;-4.14;14.20;-120
C1=NC(=CC=C1N1C(=CCNC1)C(=O)[O-])CCl;3/000000223;InChI=1S/C11H12ClN3O2/c12-5-8-1-2-9(6-14-8)15-7-13-4-3-10(15)11(16)17/h1-3,6,13H,4-5,7H2,(H,16,17)/p-1;C11H11N3O2Cl;252;0.82;3.19;-3.25;15.90;-160
OC/C=C\1/NC2C(C1)=CC=C(C=2)CC(=O)C;3/000000009;InChI=1S/C13H15NO2/c1-9(16)6-10-2-3-11-8-12(4-5-15)14-13(11)7-10/h2-4,7,14-15H,5-6,8H2,1H3/b12-4+;C13H15NO2;217;1.21;3.37;-2.49;3.58;-120
OC(=O)CC/C=C\1/NC2C(C1)=CC=CC=2;3/000000160;InChI=1S/C12H13NO2/c14-12(15)7-3-5-10-8-9-4-1-2-6-11(9)13-10/h1-2,4-6,13H,3,7-8H2,(H,14,15)/b10-5+;C12H13NO2;203;1.93;3.10;-0.57;2.22;-40
C1C(=CC=C2C=1C/C(=C\COC(=O)CNC)/N2)CCl;3/000000404;InChI=1S/C14H17ClN2O2/c1-16-9-14(18)19-5-4-12-7-11-6-10(8-15)2-3-13(11)17-12/h2-4,6,16-17H,5,7-9H2,1H3/b12-4+;C14H17N2O2Cl;280;2.01;3.60;0.49;2.35;-60
N1CC=C(N(C1)C1C=NC(=CC=1C)CCl)C(=O)[O-];3/000000136;InChI=1S/C12H14ClN3O2/c1-8-4-9(5-13)15-6-11(8)16-7-14-3-2-10(16)12(17)18/h2,4,6,14H,3,5,7H2,1H3,(H,17,18)/p-1;C12H13N3O2Cl;266;1.04;3.33;-3.48;16.50;-180
O=C(C[NH3+])NC1C=C(Br)C=C(C=1)C1=C(Cl)C=NN1;3/000000491;InChI=1S/C11H10BrClN4O/c12-7-1-6(11-9(13)5-15-17-11)2-8(3-7)16-10(18)4-14/h1-3,5H,4,14H2,(H,15,17)(H,16,18)/p+1;C11H11N4OClBr;330;2.23;3.88;-6.32;3.58;-160
N1C2=CC(=CC=C2C/C/1=C\COC(=O)CCC)C[NH3+];3/000000308;InChI=1S/C15H20N2O2/c1-2-3-15(18)19-7-6-13-9-12-5-4-11(10-16)8-14(12)17-13/h4-6,8,17H,2-3,7,9-10,16H2,1H3/p+1/b13-6+;C15H21N2O2;261;1.99;3.44;-3.00;15.40;-100
OC(=O)CC(=O)OC(=O)C/C=C\1/NC2C(C1)=CC=CC=2;3/000000460;InChI=1S/C14H13NO5/c16-12(17)8-14(19)20-13(18)6-5-10-7-9-3-1-2-4-11(9)15-10/h1-5,15H,6-8H2,(H,16,17)/b10-5+;C14H13NO5;275;1.15;3.69;-4.52;3.85;-40
[O-]C(=O)C1=CCNCN1C1=CC=C(C(=C1)OC)F;3/000000255;InChI=1S/C12H13FN2O3/c1-18-11-6-8(2-3-9(11)13)15-7-14-5-4-10(15)12(16)17/h2-4,6,14H,5,7H2,1H3,(H,16,17)/p-1;C12H12N2O3F;251;1.59;3.46;-2.52;17.50;-180
C1=NC=CN1CCNC(=O)C/C=C\1/NC2C(C1)=CC=C(C=2)CC;3/000000182;InChI=1S/C18H22N4O/c1-2-14-3-4-15-12-16(21-17(15)11-14)5-6-18(23)20-8-10-22-9-7-19-13-22/h3-5,7,9,11,13,21H,2,6,8,10,12H2,1H3,(H,20,23)/b16-5+;C18H22N4O;310;2.08;4.33;-4.80;5.09;-60
C1C=CC(=C(C=1)/C=C/CN)N1C(=CCNC1)C(=O)[O-];3/000000140;InChI=1S/C14H17N3O2/c15-8-3-5-11-4-1-2-6-12(11)17-10-16-9-7-13(17)14(18)19/h1-7,16H,8-10,15H2,(H,18,19)/p-1/b5-3+;C14H16N3O2;258;1.24;3.73;-4.69;17.20;-200
C1=CCNCN1[C@@](CC#CC1=C(Cl)N=CN1)(C(=O)CC)Cl;3/000000355;InChI=1S/C14H16Cl2N4O/c1-2-12(21)14(16,20-8-4-7-17-10-20)6-3-5-11-13(15)19-9-18-11/h4,8-9,17H,2,6-7,10H2,1H3,(H,18,19)/t14-/m0/s1;C14H16N4OCl2;326;2.17;3.86;-5.61;3.58;-190
O[C@@H](C1C=CC=C2C=1N/C(=C/CBr)/C2)N;3/000000197;InChI=1S/C11H13BrN2O/c12-5-4-8-6-7-2-1-3-9(11(13)15)10(7)14-8/h1-4,11,14-15H,5-6,13H2/b8-4+/t11-/m0/s1;C11H13N2OBr;269;1.78;3.27;-2.68;12.50;-190
N1CC=C(N(C1)C1C=NC(=CC=1C=C)CCl)C(=O)[O-];3/000000142;InChI=1S/C13H14ClN3O2/c1-2-9-5-10(6-14)16-7-12(9)17-8-15-4-3-11(17)13(18)19/h2-3,5,7,15H,1,4,6,8H2,(H,18,19)/p-1;C13H13N3O2Cl;278;1.33;3.44;-3.90;18.10;-180
OCNCC1=C(C=C(C=C1)Br)NC(=O)C[NH3+];3/000000521;InChI=1S/C10H14BrN3O2/c11-8-2-1-7(5-13-6-15)9(3-8)14-10(16)4-12/h1-3,13,15H,4-6,12H2,(H,14,16)/p+1;C10H15N3O2Br;289;-0.09;3.40;-5.24;3.58;0
ClC1=CC(NC(=O)CNCN)=CC(=C1)CC;3/000000535;InChI=1S/C11H16ClN3O/c1-2-8-3-9(12)5-10(4-8)15-11(16)6-14-7-13/h3-5,14H,2,6-7,13H2,1H3,(H,15,16);C11H16N3OCl;241;1.02;4.28;-2.83;2.22;-20
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCC[NH3+])/C2;3/000000428;InChI=1S/C14H17N3O3/c15-6-7-16-12(18)5-4-10-8-9-2-1-3-11(14(19)20)13(9)17-10/h1-4,17H,5-8,15H2,(H,16,18)(H,19,20)/p+1/b10-4+;C14H18N3O3;276;0.39;4.35;-5.02;3.58;-40
OC(=O)C/C=C\1/NC2C(C1)=CC(=CC=2)CC(=O)N;3/000000114;InChI=1S/C13H14N2O3/c14-12(16)6-8-1-3-11-9(5-8)7-10(15-11)2-4-13(17)18/h1-3,5,15H,4,6-7H2,(H2,14,16)(H,17,18)/b10-2+;C13H14N2O3;246;0.46;3.78;-2.39;3.58;-60
[O-]C(=O)C1=CCNCN1C1C=C(OCC(=O)C)C=CC=1CBr;3/000000374;InChI=1S/C15H17BrN2O4/c1-10(19)8-22-12-3-2-11(7-16)14(6-12)18-9-17-5-4-13(18)15(20)21/h2-4,6,17H,5,7-9H2,1H3,(H,20,21)/p-1;C15H16N2O4Br;368;1.88;3.98;-2.80;20.50;-180
OCCC1N=CC(=CC=1)N1C(=CCNC1)C(=O)[O-];3/000000124;InChI=1S/C12H15N3O3/c16-6-4-9-1-2-10(7-14-9)15-8-13-5-3-11(15)12(17)18/h1-3,7,13,16H,4-6,8H2,(H,17,18)/p-1;C12H14N3O3;248;-0.30;3.47;-2.22;16.00;-160
N1CC=C(N(C1)C1C=CC=CC=1)C(=O)[O-];3/000000232;InChI=1S/C11H12N2O2/c14-11(15)10-6-7-12-8-13(10)9-4-2-1-3-5-9/h1-6,12H,7-8H2,(H,14,15)/p-1;C11H11N2O2;203;1.52;3.12;-3.85;13.00;-180
OC(=O)CC/C=C\1/NC2C(C1)=CC=CC=2;3/000000003;InChI=1S/C12H13NO2/c14-12(15)7-3-5-10-8-9-4-1-2-6-11(9)13-10/h1-2,4-6,13H,3,7-8H2,(H,14,15)/b10-5+;C12H13NO2;203;1.93;3.10;-0.57;2.22;-40
OC(=O)C1C=CC=C2C=1N/C(=C/CC(=O)NCCC(=O)NC)/C2;3/000000472;InChI=1S/C16H19N3O4/c1-17-13(20)7-8-18-14(21)6-5-11-9-10-3-2-4-12(16(22)23)15(10)19-11/h2-5,19H,6-9H2,1H3,(H,17,20)(H,18,21)(H,22,23)/b11-5+;C16H19N3O4;317;0.49;4.52;-5.21;4.94;-60
OCNCC1=C(C=C(C=C1)Br)NC(=O)C[NH3+];3/000000524;InChI=1S/C10H14BrN3O2/c11-8-2-1-7(5-13-6-15)9(3-8)14-10(16)4-12/h1-3,13,15H,4-6,12H2,(H,14,16)/p+1;C10H15N3O2Br;289;-0.09;3.40;-5.39;3.58;0
N1CC=C(N(C1)C1C=C(OC)C=CC=1CBr)C(=O)[O-];3/000000241;InChI=1S/C13H15BrN2O3/c1-19-10-3-2-9(7-14)12(6-10)16-8-15-5-4-11(16)13(17)18/h2-4,6,15H,5,7-8H2,1H3,(H,17,18)/p-1;C13H14N2O3Br;326;2.23;3.76;-2.89;17.10;-180
N1CC=C(N(C1)C1C=C(OC)C=CC=1CBr)C(=O)[O-];3/000000358;InChI=1S/C13H15BrN2O3/c1-19-10-3-2-9(7-14)12(6-10)16-8-15-5-4-11(16)13(17)18/h2-4,6,15H,5,7-8H2,1H3,(H,17,18)/p-1;C13H14N2O3Br;326;2.23;3.72;-4.05;17.10;-180
OC(=O)C1C=CC=C2C=1N/C(=C/CCl)/C2;3/000000416;InChI=1S/C11H10ClNO2/c12-5-4-8-6-7-2-1-3-9(11(14)15)10(7)13-8/h1-4,13H,5-6H2,(H,14,15)/b8-4+;C11H10NO2Cl;223;2.41;3.25;-2.72;2.22;-40
